"NAME","PARENT","GRAPH_TYPE","GOD_ONLY","IS_TITLE","IS_PROFESSION","IS_HIDDEN","MONEY_REQUIRED","POINTS_REQUIRED","SKILLS_REQUIRED_COUNT","SKILLS_REQUIRED","PRECLUSION_SKILLS","XP_TYPE","XP_COST","XP_CAP","MISSIONS_REQUIRED","APPRENTICESHIPS_REQUIRED","STATS_REQUIRED","SPECIES_REQUIRED","JEDI_STATE_REQUIRED","SKILL_ABILITY","COMMANDS","SKILL_MODS","SCHEMATICS_GRANTED","SCHEMATICS_REVOKED","SEARCHABLE","ENDER"
"crafting_shipwright_defense_02","crafting_shipwright_defense_01",fourByFour,false,false,false,false,7000,4,0,"crafting_shipwright_defense_01","","shipwright",50000,150000,"",0,"","",none,"","private_shipwright_defense_2","weapon_systems=15,weapon_systems_experimentation=25,defense_reverse=2,shields_assembly=15,shields_experimentation=15","craftShipwrightDefenseGroupB","",true,0
"crafting_shipwright_defense_03","crafting_shipwright_defense_02",fourByFour,false,false,false,false,8000,3,0,"crafting_shipwright_defense_02","","shipwright",100000,250000,"",0,"","",none,"","private_shipwright_defense_3","weapon_systems=20,weapon_systems_experimentation=30,defense_reverse=2,shields_assembly=20,shields_experimentation=20","craftShipwrightDefenseGroupC","",true,0
"crafting_shipwright_defense_04","crafting_shipwright_defense_03",fourByFour,false,true,false,false,9000,2,0,"crafting_shipwright_defense_03","","shipwright",150000,300000,"",0,"","",none,"","private_shipwright_defense_4","weapon_systems=20,weapon_systems_experimentation=30,defense_reverse=2,shields_assembly=20,shields_experimentation=20","craftShipwrightDefenseGroupD","",true,0
"pilot","",fourByFour,false,false,false,false,0,0,0,"","","",0,0,"",0,"","",none,"","","","","",true,0
"pilot_rebel_navy","pilot",fourByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",none,"","","","","",true,0
"pilot_rebel_navy_novice","pilot_rebel_navy",fourByFour,false,true,false,false,100,0,0,"","pilot_imperial_navy_novice,pilot_neutral_novice","",0,0,"",0,"","",none,"","private_rebel_navy_novice,cert_starships_z95headhunter,cert_ordnance_level1,cert_droid_astromech_1,droidcommand_mutedroid","","","",true,0
"pilot_rebel_navy_master","pilot_rebel_navy",fourByFour,false,true,false,false,5000,0,0,"pilot_rebel_navy_starships_04,pilot_rebel_navy_weapons_04,pilot_rebel_navy_procedures_04,pilot_rebel_navy_droid_04","","space_combat_general",7500000,7500000,"",0,"","",none,"","private_rebel_navy_master,cert_starships_bwing,cert_starships_ykl37r,cert_ordnance_level9,cert_ordnance_levelten,cert_droid_astromech_6,jstart3,inspacerr,cert_starships_firespray","pilot_special_tactics=20","","",true,0
"pilot_rebel_navy_starships_01","pilot_rebel_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_rebel_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","private_rebel_navy_starships_1,cert_starships_ywing","","","",true,0
"pilot_rebel_navy_starships_02","pilot_rebel_navy_starships_01",fourByFour,false,false,false,false,2000,0,0,"pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","private_rebel_navy_starships_2,cert_starships_ywinglongprobe","","","",true,0
"pilot_rebel_navy_starships_03","pilot_rebel_navy_starships_02",fourByFour,false,false,false,false,3000,0,0,"pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","private_rebel_navy_starships_3,cert_starships_xwing","","","",true,0
"pilot_rebel_navy_starships_04","pilot_rebel_navy_starships_03",fourByFour,false,true,false,false,4000,0,0,"pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","private_rebel_navy_starships_4,cert_starships_awing","","","",true,0
"pilot_rebel_navy_weapons_01","pilot_rebel_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_rebel_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","cert_ordnance_level2,cert_ordnance_level3","missile_launching=65","","",true,0
"pilot_rebel_navy_weapons_02","pilot_rebel_navy_weapons_01",fourByFour,false,false,false,false,2000,0,0,"pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","cert_ordnance_level4,cert_ordnance_level5","missile_launching=10","","",true,0
"pilot_rebel_navy_weapons_03","pilot_rebel_navy_weapons_02",fourByFour,false,false,false,false,3000,0,0,"pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","cert_ordnance_level6,cert_ordnance_level7","missile_launching=10","","",true,0
"pilot_rebel_navy_weapons_04","pilot_rebel_navy_weapons_03",fourByFour,false,true,false,false,4000,0,0,"pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","cert_ordnance_level8","missile_launching=15","","",true,0
"pilot_rebel_navy_procedures_01","pilot_rebel_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_rebel_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","iffscramble,jstart1","pilot_special_tactics=20","","",true,0
"pilot_rebel_navy_procedures_02","pilot_rebel_navy_procedures_01",fourByFour,false,false,false,false,2000,0,0,"pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","eshields,vrepair","pilot_special_tactics=20","","",true,0
"pilot_rebel_navy_procedures_03","pilot_rebel_navy_procedures_02",fourByFour,false,false,false,false,3000,0,0,"pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","jstart2,inspacerepair","pilot_special_tactics=20","","",true,0
"pilot_rebel_navy_procedures_04","pilot_rebel_navy_procedures_03",fourByFour,false,true,false,false,4000,0,0,"pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","inspacereload,vrepairother","pilot_special_tactics=20","","",true,0
"pilot_rebel_navy_droid_01","pilot_rebel_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_rebel_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","private_rebel_navy_droid_1,droidcommand_shieldnormalize,droidcommand_shieldbacktofronttwenty,droidcommand_shieldfronttobacktwenty,droidcommand_shieldadjustfrontone,droidcommand_shieldadjustrearone,cert_droid_astromech_2","","","",true,0
"pilot_rebel_navy_droid_02","pilot_rebel_navy_droid_01",fourByFour,false,false,false,false,2000,0,0,"pilot_rebel_navy_starships_01,pilot_rebel_navy_weapons_01,pilot_rebel_navy_procedures_01,pilot_rebel_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","private_rebel_navy_droid_2,droidcommand_shieldbacktofrontfifty,droidcommand_shieldfronttobackfifty,droidcommand_shieldadjustfronttwo,droidcommand_shieldadjustreartwo,cert_droid_astromech_3","","","",true,0
"pilot_rebel_navy_droid_03","pilot_rebel_navy_droid_02",fourByFour,false,false,false,false,3000,0,0,"pilot_rebel_navy_starships_02,pilot_rebel_navy_weapons_02,pilot_rebel_navy_procedures_02,pilot_rebel_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","private_rebel_navy_droid_3,droidcommand_shieldbacktofronteighty,droidcommand_shieldfronttobackeighty,droidcommand_shieldadjustfrontthree,droidcommand_shieldadjustrearthree,cert_droid_astromech_4","","","",true,0
"pilot_rebel_navy_droid_04","pilot_rebel_navy_droid_03",fourByFour,false,true,false,false,4000,0,0,"pilot_rebel_navy_starships_03,pilot_rebel_navy_weapons_03,pilot_rebel_navy_procedures_03,pilot_rebel_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","private_rebel_navy_droid_4,droidcommand_shieldbacktofronthundred,droidcommand_shieldfronttobackhundred,droidcommand_shieldadjustfrontfour,droidcommand_shieldadjustrearfour,cert_droid_astromech_5,droidcommand_shieldemergencyfront,droidcommand_shieldemergencyrear","","","",true,0
"pilot_imperial_navy","pilot",fourByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",none,"","","","","",true,0
"pilot_imperial_navy_novice","pilot_imperial_navy",fourByFour,false,true,false,false,100,0,0,"","pilot_rebel_navy_novice,pilot_neutral_novice","",0,0,"",0,"","",none,"","private_imperial_navy_novice,cert_starships_tiefighterlight,cert_ordnance_level1,cert_droid_astromech_1,droidcommand_mutedroid","","","",true,0
"pilot_imperial_navy_master","pilot_imperial_navy",fourByFour,false,true,false,false,5000,0,0,"pilot_imperial_navy_starships_04,pilot_imperial_navy_weapons_04,pilot_imperial_navy_procedures_04,pilot_imperial_navy_droid_04","","space_combat_general",7500000,7500000,"",0,"","",none,"","private_imperial_navy_master,cert_starships_decimator,cert_starships_tieoppressor,cert_ordnance_level9,cert_ordnance_levelten,cert_droid_astromech_6,bstrike3,cert_starships_firespray","pilot_special_tactics=20","","",true,0
"pilot_imperial_navy_starships_01","pilot_imperial_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_imperial_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","private_imperial_navy_starships_1,cert_starships_tiefighter","","","",true,0
"pilot_imperial_navy_starships_02","pilot_imperial_navy_starships_01",fourByFour,false,false,false,false,2000,0,0,"pilot_imperial_navy_starships_01,pilot_imperial_navy_weapons_01,pilot_imperial_navy_procedures_01,pilot_imperial_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","private_imperial_navy_starships_2,cert_starships_tiefighterin","","","",true,0
"pilot_imperial_navy_starships_03","pilot_imperial_navy_starships_02",fourByFour,false,false,false,false,3000,0,0,"pilot_imperial_navy_starships_02,pilot_imperial_navy_weapons_02,pilot_imperial_navy_procedures_02,pilot_imperial_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","private_imperial_navy_starships_3,cert_starships_tieinterceptor,cert_starships_tiebomber","","","",true,0
"pilot_imperial_navy_starships_04","pilot_imperial_navy_starships_03",fourByFour,false,true,false,false,4000,0,0,"pilot_imperial_navy_starships_03,pilot_imperial_navy_weapons_03,pilot_imperial_navy_procedures_03,pilot_imperial_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","private_imperial_navy_starships_4,cert_starships_tieadvanced,cert_starships_tieaggressor","","","",true,0
"pilot_imperial_navy_weapons_01","pilot_imperial_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_imperial_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","cert_ordnance_level2,cert_ordnance_level3","missile_launching=65","","",true,0
"pilot_imperial_navy_weapons_02","pilot_imperial_navy_weapons_01",fourByFour,false,false,false,false,2000,0,0,"pilot_imperial_navy_starships_01,pilot_imperial_navy_weapons_01,pilot_imperial_navy_procedures_01,pilot_imperial_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","cert_ordnance_level4,cert_ordnance_level5","missile_launching=10","","",true,0
"pilot_imperial_navy_weapons_03","pilot_imperial_navy_weapons_02",fourByFour,false,false,false,false,3000,0,0,"pilot_imperial_navy_starships_02,pilot_imperial_navy_weapons_02,pilot_imperial_navy_procedures_02,pilot_imperial_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","cert_ordnance_level6,cert_ordnance_level7","missile_launching=10","","",true,0
"pilot_imperial_navy_weapons_04","pilot_imperial_navy_weapons_03",fourByFour,false,true,false,false,4000,0,0,"pilot_imperial_navy_starships_03,pilot_imperial_navy_weapons_03,pilot_imperial_navy_procedures_03,pilot_imperial_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","cert_ordnance_level8","missile_launching=15","","",true,0
"pilot_imperial_navy_procedures_01","pilot_imperial_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_imperial_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","pumpreactor","pilot_special_tactics=20","","",true,0
"pilot_imperial_navy_procedures_02","pilot_imperial_navy_procedures_01",fourByFour,false,false,false,false,2000,0,0,"pilot_imperial_navy_starships_01,pilot_imperial_navy_weapons_01,pilot_imperial_navy_procedures_01,pilot_imperial_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","eweapons","pilot_special_tactics=20","","",true,0
"pilot_imperial_navy_procedures_03","pilot_imperial_navy_procedures_02",fourByFour,false,false,false,false,3000,0,0,"pilot_imperial_navy_starships_02,pilot_imperial_navy_weapons_02,pilot_imperial_navy_procedures_02,pilot_imperial_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","bstrike1,nblast","pilot_special_tactics=20","","",true,0
"pilot_imperial_navy_procedures_04","pilot_imperial_navy_procedures_03",fourByFour,false,true,false,false,4000,0,0,"pilot_imperial_navy_starships_03,pilot_imperial_navy_weapons_03,pilot_imperial_navy_procedures_03,pilot_imperial_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","bstrike2","pilot_special_tactics=20","","",true,0
"pilot_imperial_navy_droid_01","pilot_imperial_navy",fourByFour,false,false,false,false,1000,0,0,"pilot_imperial_navy_novice","","space_combat_general",7500,60000,"",0,"","",none,"","private_imperial_navy_droid_1,droidcommand_weaponoverloadone,droidcommand_weaponeffeciencyone,droidcommand_weaponnormalize,droidcommand_engineoverloadone,droidcommand_engineefficiencyone,droidcommand_enginenormalize,cert_droid_astromech_2","","","",true,0
"pilot_imperial_navy_droid_02","pilot_imperial_navy_droid_01",fourByFour,false,false,false,false,2000,0,0,"pilot_imperial_navy_starships_01,pilot_imperial_navy_weapons_01,pilot_imperial_navy_procedures_01,pilot_imperial_navy_droid_01","","space_combat_general",60000,200000,"",0,"","",none,"","private_imperial_navy_droid_2,droidcommand_weaponoverloadtwo,droidcommand_weaponeffeciencytwo,droidcommand_engineoverloadtwo,droidcommand_engineefficiencytwo,cert_droid_astromech_3","","","",true,0
"pilot_imperial_navy_droid_03","pilot_imperial_navy_droid_02",fourByFour,false,false,false,false,3000,0,0,"pilot_imperial_navy_starships_02,pilot_imperial_navy_weapons_02,pilot_imperial_navy_procedures_02,pilot_imperial_navy_droid_02","","space_combat_general",200000,1000000,"",0,"","",none,"","private_imperial_navy_droid_3,droidcommand_weaponoverloadthree,droidcommand_weaponeffeciencythree,droidcommand_engineoverloadthree,droidcommand_engineefficiencythree,cert_droid_astromech_4","","","",true,0
"pilot_imperial_navy_droid_04","pilot_imperial_navy_droid_03",fourByFour,false,true,false,false,4000,0,0,"pilot_imperial_navy_starships_03,pilot_imperial_navy_weapons_03,pilot_imperial_navy_procedures_03,pilot_imperial_navy_droid_03","","space_combat_general",1000000,7500000,"",0,"","",none,"","private_imperial_navy_droid_4,droidcommand_weaponoverloadfour,droidcommand_weaponeffeciencyfour,droidcommand_engineoverloadfour,droidcommand_engineefficiencyfour,cert_droid_astromech_5","","","",true,0
"pilot_spacetest","pilot",fourByFour,true,true,false,false,0,0,0,"","","",0,0,"",0,"","",none,"","droid+droidcommand_testweaponoverload1,droidcommand_testweaponoverload2,droidcommand_testweaponoverload3,droidcommand_testweaponoverload4,droidcommand_testweaponnormalize,droidcommand_testfronttobackfifty,droidcommand_testbacktofrontfifty","","","",true,0
